,location,total_sqft,bath,price,bhk
3829,Rajaji Nagar,1725.0,3.0,200.0,3
3830,Rajaji Nagar,3516.0,4.0,540.0,4
3831,Rajaji Nagar,1640.0,3.0,223.0,3
3832,Rajaji Nagar,3526.0,4.0,492.0,4
3833,Rajaji Nagar,3526.0,4.0,558.0,4
3834,Rajaji Nagar,1800.0,3.0,260.0,3
3835,Rajaji Nagar,1640.0,3.0,241.0,3
3836,Rajaji Nagar,1370.0,2.0,170.0,2
3837,Rajaji Nagar,2409.0,3.0,360.0,3
3838,Rajaji Nagar,3436.0,6.0,475.0,4
3839,Rajaji Nagar,2386.0,3.0,334.0,3
3840,Rajaji Nagar,3436.0,6.0,500.0,4
3841,Rajaji Nagar,1200.0,2.0,150.0,2
3842,Rajaji Nagar,1160.0,1.0,163.0,2
3843,Rajaji Nagar,1440.0,2.0,170.0,2
3844,Rajaji Nagar,2448.0,3.0,400.0,3
3845,Rajaji Nagar,1440.0,2.0,185.0,2
3846,Rajaji Nagar,1640.0,3.0,230.0,3
3847,Rajaji Nagar,1800.0,2.0,250.0,3
3848,Rajaji Nagar,2300.0,3.0,369.0,3
3849,Rajaji Nagar,1640.0,3.0,220.0,3
3850,Rajaji Nagar,2500.0,3.0,350.0,3
3851,Rajaji Nagar,2559.0,3.0,403.0,3
3852,Rajaji Nagar,1763.0,3.0,262.0,2
3853,Rajaji Nagar,1640.0,3.0,220.0,3
3854,Rajaji Nagar,2400.0,3.0,320.0,5
3855,Rajaji Nagar,1800.0,3.0,240.0,3
3856,Rajaji Nagar,2450.0,3.0,330.0,3
3857,Rajaji Nagar,1640.0,3.0,262.0,3
3858,Rajaji Nagar,2367.0,3.0,375.0,3
3859,Rajaji Nagar,1640.0,3.0,251.0,3
3860,Rajaji Nagar,1640.0,3.0,268.0,3
3861,Rajaji Nagar,2367.0,4.0,340.0,3
3862,Rajaji Nagar,1720.0,3.0,224.0,3
3863,Rajaji Nagar,3600.0,5.0,510.0,5
3864,Rajaji Nagar,1700.0,3.0,200.0,3
3865,Rajaji Nagar,2500.0,3.0,340.0,3
3866,Rajaji Nagar,2390.0,3.0,372.0,3
3867,Rajaji Nagar,1718.0,3.0,275.0,2
3868,Rajaji Nagar,1763.0,3.0,240.0,2
3869,Rajaji Nagar,2367.0,3.0,320.0,3
3870,Rajaji Nagar,1640.0,3.0,245.0,3
3871,Rajiv Nagar,2340.0,4.0,148.0,4
3872,Rajiv Nagar,1330.0,2.0,93.0,2
3873,Rajiv Nagar,1309.0,2.0,80.0,2
3874,Rajiv Nagar,2340.0,4.0,145.0,4
3875,Rajiv Nagar,2340.0,5.0,160.0,4
3876,Ramagondanahalli,1151.0,2.0,48.77,2
3877,Ramagondanahalli,1251.0,2.0,47.0,2
3878,Ramagondanahalli,1235.0,2.0,52.04,2
3879,Ramagondanahalli,540.0,1.0,30.0,1
3880,Ramagondanahalli,1635.0,3.0,62.0,3
3881,Ramagondanahalli,1235.0,2.0,46.8,2
3882,Ramagondanahalli,1215.0,2.0,51.26,2
3883,Ramagondanahalli,1251.0,2.0,47.4,2
3884,Ramagondanahalli,2800.0,4.0,155.0,4
3885,Ramagondanahalli,1253.0,2.0,52.66,2
3886,Ramagondanahalli,1151.0,2.0,50.5,2
3887,Ramagondanahalli,1235.0,2.0,49.3,2
3888,Ramagondanahalli,1451.0,3.0,60.44,3
3889,Ramagondanahalli,1215.0,2.0,46.1,2
3890,Ramagondanahalli,1475.0,2.0,63.0,3
3891,Ramagondanahalli,1251.0,2.0,50.0,2
3892,Ramagondanahalli,1151.0,2.0,43.6,2
3893,Ramagondanahalli,1251.0,2.0,53.0,2
3894,Ramagondanahalli,845.0,2.0,45.82,2
3895,Ramagondanahalli,1738.0,2.0,76.0,3
3896,Ramagondanahalli,2040.0,3.0,114.0,3
3897,Ramagondanahalli,3350.0,3.0,150.0,3
3898,Ramagondanahalli,1151.0,2.0,46.0,2
3899,Ramagondanahalli,1200.0,3.0,56.1,3
3900,Ramagondanahalli,1125.0,2.0,75.0,2
3901,Ramagondanahalli,1500.0,3.0,100.0,3
3902,Ramagondanahalli,1680.0,2.0,68.0,3
3903,Ramamurthy Nagar,3700.0,4.0,225.0,4
3904,Ramamurthy Nagar,3500.0,5.0,150.0,5
3905,Ramamurthy Nagar,1040.0,2.0,50.0,2
3906,Ramamurthy Nagar,1600.0,3.0,75.0,3
3907,Ramamurthy Nagar,1200.0,3.0,72.0,2
3908,Ramamurthy Nagar,950.0,2.0,50.79,2
3909,Ramamurthy Nagar,1200.0,2.0,66.0,3
3910,Ramamurthy Nagar,1515.0,3.0,65.0,3
3911,Ramamurthy Nagar,1100.0,2.0,68.0,2
3912,Ramamurthy Nagar,1185.0,2.0,45.5,2
3913,Ramamurthy Nagar,1170.0,2.0,46.8,2
3914,Ramamurthy Nagar,1150.0,2.0,51.0,2
3915,Ramamurthy Nagar,1200.0,2.0,48.0,2
3916,Ramamurthy Nagar,3600.0,3.0,150.0,3
3917,Ramamurthy Nagar,1110.0,2.0,65.0,2
3918,Ramamurthy Nagar,1410.0,2.0,56.4,3
3919,Ramamurthy Nagar,1000.0,2.0,41.0,3
3920,Ramamurthy Nagar,1006.0,2.0,57.0,2
3921,Ramamurthy Nagar,1300.0,2.0,52.0,3
3922,Ramamurthy Nagar,1600.0,3.0,75.0,3
3923,Ramamurthy Nagar,700.0,2.0,33.0,2
3924,Ramamurthy Nagar,1125.0,2.0,47.0,2
3925,Ramamurthy Nagar,1000.0,2.0,62.0,2
3926,Ramamurthy Nagar,1334.0,2.0,67.0,2
3927,Ramamurthy Nagar,1200.0,2.0,46.0,2
3928,Ramamurthy Nagar,1200.0,2.0,57.9,2
3929,Ramamurthy Nagar,1305.0,3.0,60.0,3
3930,Ramamurthy Nagar,2200.0,4.0,130.0,4
3931,Ramamurthy Nagar,1050.0,2.0,51.66,2
3932,Ramamurthy Nagar,2316.0,3.0,125.0,3
3933,Ramamurthy Nagar,1101.0,2.0,50.0,2
3934,Ramamurthy Nagar,935.0,2.0,39.0,2
3935,Ramamurthy Nagar,1200.0,2.0,68.0,2
3936,Rayasandra,1065.0,2.0,44.95,2
3937,Rayasandra,1708.0,3.0,75.0,3
3938,Rayasandra,1577.0,3.0,67.0,3
3939,Rayasandra,1253.0,2.0,57.0,2
3940,Rayasandra,583.0,1.0,26.9,1
3941,Rayasandra,1198.0,2.0,54.0,2
3942,Rayasandra,1601.0,3.0,70.0,3
3943,Rayasandra,1708.0,3.0,76.0,4
3944,Rayasandra,470.0,1.0,21.0,1
3945,Rayasandra,1357.0,2.0,59.0,3
3946,Sahakara Nagar,2830.0,3.0,195.0,4
3947,Sahakara Nagar,1500.0,2.0,95.0,3
3948,Sahakara Nagar,1100.0,2.0,56.0,2
3949,Sahakara Nagar,1100.0,2.0,75.0,3
3950,Sahakara Nagar,1655.0,3.0,115.0,3
3951,Sahakara Nagar,1150.0,2.0,54.0,2
3952,Sahakara Nagar,1270.0,2.0,69.85,2
3953,Sahakara Nagar,960.0,2.0,56.0,2
3954,Sahakara Nagar,1048.0,2.0,50.0,2
3955,Sahakara Nagar,1160.0,2.0,55.0,2
3956,Sahakara Nagar,1200.0,2.0,75.0,3
3957,Sahakara Nagar,1100.0,2.0,55.0,2
3958,Sahakara Nagar,1000.0,2.0,60.0,2
3959,Sahakara Nagar,1370.0,2.0,90.0,3
3960,Sahakara Nagar,1100.0,2.0,55.0,2
3961,Sahakara Nagar,1100.0,2.0,75.0,3
3962,Sahakara Nagar,1180.0,2.0,72.0,2
3963,Sahakara Nagar,1200.0,2.0,60.0,2
3964,Sahakara Nagar,1201.0,2.0,80.0,2
3965,Sahakara Nagar,1291.0,2.0,72.3,2
3966,Sanjay nagar,1000.0,2.0,70.0,2
3967,Sanjay nagar,1150.0,2.0,72.2,2
3968,Sanjay nagar,630.0,1.0,35.0,2
3969,Sanjay nagar,3300.0,3.0,250.0,5
3970,Sanjay nagar,1575.0,2.0,90.0,2
3971,Sanjay nagar,1200.0,2.0,76.0,3
3972,Sanjay nagar,960.0,2.0,55.0,2
3973,Sanjay nagar,1050.0,2.0,59.0,2
3974,Sanjay nagar,1150.0,2.0,70.0,2
3975,Sanjay nagar,1180.0,2.0,80.0,2
3976,Sarakki Nagar,2121.0,4.0,253.0,3
3977,Sarakki Nagar,2289.0,3.0,260.0,3
3978,Sarakki Nagar,1200.0,3.0,128.0,3
3979,Sarakki Nagar,3131.0,4.0,349.0,4
3980,Sarakki Nagar,3126.0,5.0,345.0,4
3981,Sarakki Nagar,3124.0,6.0,349.0,4
3982,Sarjapur,1600.0,3.0,75.0,3
3983,Sarjapur,913.0,2.0,32.0,2
3984,Sarjapur,1185.0,2.0,47.0,2
3985,Sarjapur,900.0,2.0,42.0,3
3986,Sarjapur,1020.0,2.0,35.0,2
3987,Sarjapur,1195.0,2.0,42.0,2
3988,Sarjapur,1240.0,2.0,44.0,2
3989,Sarjapur,1550.0,2.0,65.0,4
3990,Sarjapur,950.0,2.0,32.5,2
3991,Sarjapur,1525.0,2.0,48.0,3
3992,Sarjapur,3190.0,3.0,160.0,4
3993,Sarjapur,1215.0,2.0,40.0,2
3994,Sarjapur,2540.0,4.0,115.0,4
3995,Sarjapur,1000.0,2.0,30.0,2
3996,Sarjapur,1157.0,2.0,40.0,2
3997,Sarjapur,2020.0,3.0,85.0,3
3998,Sarjapur,1917.0,3.0,60.0,4
3999,Sarjapur,1240.0,2.0,44.3,2
4000,Sarjapur,625.0,1.0,19.0,1
4001,Sarjapur,3875.5,4.0,139.5,4
4002,Sarjapur,913.0,2.0,36.0,2
4003,Sarjapur,1404.0,2.0,53.35,3
4004,Sarjapur,1830.0,3.0,88.0,3
4005,Sarjapur,1364.0,2.0,56.0,3
4006,Sarjapur,1044.0,2.0,32.0,2
4007,Sarjapur,650.0,1.0,19.87,1
4008,Sarjapur,1175.0,2.0,42.0,2
4009,Sarjapur,1240.0,2.0,43.1,2
4010,Sarjapur,1170.0,2.0,35.41,3
4011,Sarjapur,1032.0,2.0,42.0,2
4012,Sarjapur,1044.0,2.0,34.0,2
4013,Sarjapur,1200.0,2.0,62.0,2
4014,Sarjapur,900.0,2.0,27.98,2
4015,Sarjapur,2970.0,3.0,130.0,4
4016,Sarjapur,850.0,2.0,32.0,2
4017,Sarjapur,1175.0,2.0,41.68,2
4018,Sarjapur,1575.0,3.0,55.0,3
4019,Sarjapur,920.0,2.0,33.0,2
4020,Sarjapur,1445.0,3.0,50.0,3
4021,Sarjapur,1150.0,2.0,41.0,2
4022,Sarjapur,1200.0,2.0,42.6,2
4023,Sarjapur,1333.0,3.0,50.0,3
4024,Sarjapur,1044.0,2.0,36.0,2
4025,Sarjapur,950.0,2.0,35.0,2
4026,Sarjapur,3875.5,4.0,115.0,4
4027,Sarjapur,2172.0,3.0,100.0,3
4028,Sarjapur,1525.0,2.0,68.0,3
4029,Sarjapur,1095.0,2.0,45.0,2
4030,Sarjapur,1425.0,3.0,57.0,3
4031,Sarjapur  Road,2497.0,3.0,140.0,3
4032,Sarjapur  Road,1787.0,3.0,98.29,3
4033,Sarjapur  Road,1035.0,2.0,49.2,2
4034,Sarjapur  Road,1863.0,3.0,104.0,4
4035,Sarjapur  Road,1000.0,2.0,67.0,2
4036,Sarjapur  Road,1346.0,2.0,74.03,2
4037,Sarjapur  Road,1195.0,2.0,70.0,2
4038,Sarjapur  Road,1550.0,3.0,100.0,3
4039,Sarjapur  Road,1600.0,3.0,86.0,3
4040,Sarjapur  Road,2100.0,3.0,125.0,3
4041,Sarjapur  Road,1210.0,2.0,58.0,2
4042,Sarjapur  Road,1691.0,3.0,113.0,3
4043,Sarjapur  Road,2238.0,3.0,140.0,3
4044,Sarjapur  Road,1800.0,3.0,110.0,3
4045,Sarjapur  Road,1346.0,2.0,61.92,2
4046,Sarjapur  Road,1128.0,2.0,59.0,2
4047,Sarjapur  Road,1700.0,3.0,110.0,3
4048,Sarjapur  Road,1157.0,2.0,75.0,3
4049,Sarjapur  Road,1282.0,2.0,72.0,2
4050,Sarjapur  Road,1300.0,2.0,60.0,2
4051,Sarjapur  Road,1050.0,2.0,62.0,2
4052,Sarjapur  Road,1929.0,4.0,103.0,3
4053,Sarjapur  Road,1155.0,2.0,58.0,2
4054,Sarjapur  Road,1819.0,3.0,100.0,3
4055,Sarjapur  Road,1845.0,4.0,110.0,3
4056,Sarjapur  Road,1233.0,2.0,77.65,2
4057,Sarjapur  Road,4395.0,4.0,242.0,4
4058,Sarjapur  Road,1220.0,3.0,56.0,3
4059,Sarjapur  Road,1428.0,2.0,66.0,3
4060,Sarjapur  Road,1680.0,3.0,112.0,3
4061,Sarjapur  Road,1220.0,3.0,58.0,3
4062,Sarjapur  Road,1311.0,2.0,78.0,2
4063,Sarjapur  Road,1220.0,3.0,56.0,3
4064,Sarjapur  Road,1157.0,2.0,75.0,3
4065,Sarjapur  Road,1145.0,2.0,75.0,2
4066,Sarjapur  Road,1300.0,2.0,70.0,3
4067,Sarjapur  Road,1725.0,3.0,90.0,3
4068,Sarjapur  Road,1084.0,2.0,55.0,2
4069,Sarjapur  Road,1220.0,3.0,62.0,3
4070,Sarjapur  Road,1750.0,3.0,110.0,3
4071,Sarjapur  Road,1888.0,4.0,95.0,3
4072,Sarjapur  Road,1300.0,3.0,60.0,3
4073,Sarjapur  Road,1200.0,3.0,70.0,3
4074,Sarjapur  Road,5965.0,5.0,385.0,5
4075,Sarjapur  Road,685.0,1.0,40.0,1
4076,Sarjapur  Road,1241.0,2.0,82.0,2
4077,Sarjapur  Road,984.0,2.0,45.91,2
4078,Sarjapur  Road,1400.0,2.0,68.0,2
4079,Sarjapur  Road,835.0,1.0,46.95,1
4080,Sarjapur  Road,1280.0,2.0,76.0,2
4081,Sarjapur  Road,1263.0,2.0,78.0,2
4082,Sarjapur  Road,1691.0,3.0,98.0,3
4083,Sarjapur  Road,1308.0,2.0,83.0,2
4084,Sarjapur  Road,1592.0,3.0,91.0,3
4085,Sarjapur  Road,1150.0,2.0,77.0,2
4086,Sarjapur  Road,1965.0,3.0,120.0,3
4087,Sarjapur  Road,985.0,2.0,49.0,2
4088,Sarjapur  Road,1418.0,2.0,78.0,2
4089,Sarjapur  Road,1115.0,2.0,60.0,2
4090,Sarjapur  Road,1525.0,2.0,87.0,3
4091,Sarjapur  Road,1346.0,2.0,71.32,2
4092,Sarjapur  Road,1750.0,3.0,99.0,3
4093,Sarjapur  Road,1145.0,2.0,62.0,2
4094,Sarjapur  Road,1500.0,3.0,88.0,3
4095,Sarjapur  Road,1067.0,2.0,60.0,2
4096,Sarjapur  Road,1700.0,3.0,95.0,3
4097,Sarjapur  Road,1230.0,2.0,65.0,2
4098,Sarjapur  Road,1939.0,3.0,98.0,3
4099,Sarjapur  Road,2556.0,3.0,169.0,3
4100,Sarjapur  Road,984.0,2.0,45.91,2
4101,Sarjapur  Road,1755.0,3.0,122.0,3
4102,Sarjapur  Road,6464.0,2.0,338.0,4
4103,Sarjapur  Road,1700.0,3.0,93.5,3
4104,Sarjapur  Road,1060.0,2.0,55.0,2
4105,Sarjapur  Road,1455.0,2.0,98.0,3
4106,Sarjapur  Road,1220.0,3.0,58.0,3
4107,Sarjapur  Road,1700.0,3.0,108.0,3
4108,Sarjapur  Road,1539.0,3.0,85.0,3
4109,Sarjapur  Road,1489.0,2.0,82.0,3
4110,Sarjapur  Road,1200.0,2.0,75.0,2
4111,Sarjapur  Road,3044.0,3.0,183.0,3
4112,Sarjapur  Road,1163.0,2.0,62.0,3
4113,Sarjapur  Road,3004.0,4.0,158.0,3
4114,Sarjapur  Road,1229.0,2.0,70.0,2
4115,Sarjapur  Road,1342.0,2.0,70.0,2
4116,Sarjapur  Road,1711.0,3.0,110.0,3
4117,Sarjapur  Road,1220.0,3.0,57.0,3
4118,Sarjapur  Road,1050.0,2.0,63.5,2
4119,Sarjapur  Road,1035.0,2.0,49.0,2
4120,Sarjapur  Road,1457.0,3.0,85.0,3
4121,Sarjapur  Road,1350.0,2.0,68.0,2
4122,Sarjapur  Road,1200.0,3.0,70.0,3
4123,Sarjapur  Road,1157.0,2.0,53.99,3
4124,Sarjapur  Road,1700.0,3.0,79.9,3
4125,Sarjapur  Road,984.0,2.0,55.0,2
4126,Sarjapur  Road,1864.0,3.0,105.0,4
4127,Sarjapur  Road,1157.0,2.0,57.84,3
4128,Sarjapur  Road,1800.0,3.0,90.0,4
4129,Sarjapur  Road,7800.0,6.0,385.0,5
4130,Sarjapur  Road,1550.0,2.0,89.0,3
4131,Sarjapur  Road,1691.0,3.0,113.0,3
4132,Sarjapur  Road,1220.0,3.0,56.0,3
4133,Sarjapur  Road,1435.0,3.0,90.0,3
4134,Sarjapur  Road,1262.0,2.0,67.0,2
4135,Sarjapur  Road,1826.0,3.0,125.0,3
4136,Sarjapur  Road,1060.0,2.0,50.0,2
4137,Sarjapur  Road,1830.0,3.0,119.0,3
4138,Sarjapur  Road,984.0,2.0,45.91,2
4139,Sarjapur  Road,1929.0,4.0,101.0,3
4140,Sarjapur  Road,1059.0,2.0,68.0,2
4141,Sarjapur  Road,1157.0,2.0,74.0,3
4142,Sarjapur  Road,1700.0,3.0,118.0,3
4143,Sarjapur  Road,1929.0,3.0,103.0,3
4144,Sarjapur  Road,1308.0,2.0,75.0,2
4145,Sarjapur  Road,1797.0,4.0,95.0,3
4146,Sarjapur  Road,1763.25,3.0,98.0,3
4147,Sarjapur  Road,1550.0,2.0,98.0,3
4148,Sarjapur  Road,1450.0,2.0,75.0,3
4149,Sarjapur  Road,1819.0,3.0,100.0,3
4150,Sarjapur  Road,984.0,2.0,59.0,2
4151,Sarjapur  Road,1489.0,3.0,88.0,3
4152,Sarjapur  Road,1242.0,2.0,75.0,2
4153,Sarjapur  Road,2100.0,3.0,135.0,3
4154,Sarjapur  Road,1700.0,3.0,93.5,3
4155,Sarjapur  Road,1862.0,4.0,110.0,3
4156,Sarjapur  Road,1787.0,3.0,116.0,3
4157,Sarjapur  Road,1691.0,3.0,93.01,3
4158,Sarjapur  Road,1028.0,2.0,56.0,2
4159,Sarjapur  Road,4395.0,4.0,242.0,4
4160,Sarjapur  Road,1181.0,2.0,65.0,3
4161,Sarjapur  Road,1691.0,3.0,100.0,3
4162,Sarjapur  Road,1026.0,2.0,60.55,2
4163,Sarjapur  Road,1350.0,2.0,85.0,2
4164,Sarjapur  Road,1157.0,2.0,72.0,3
4165,Sarjapur  Road,1019.0,2.0,62.0,2
4166,Sarjapur  Road,3418.0,3.0,235.0,4
4167,Sarjapur  Road,1130.0,2.0,55.0,2
4168,Sarjapur  Road,1346.0,2.0,67.38,2
4169,Sarjapur  Road,3418.0,2.0,222.0,4
4170,Sarjapur  Road,984.0,2.0,45.91,2
4171,Sarjapur  Road,1346.0,2.0,74.03,2
4172,Sarjapur  Road,1222.0,2.0,68.0,3
4173,Sarjapur  Road,3420.0,4.0,225.0,4
4174,Sarjapur  Road,1242.0,2.0,78.0,2
4175,Sarjapur  Road,1129.0,2.0,69.0,2
4176,Sarjapur  Road,1157.0,2.0,75.0,3
4177,Sarjapur  Road,1323.0,2.0,74.0,2
4178,Sarjapur  Road,1314.0,2.0,70.44,3
4179,Sarjapur  Road,2100.0,3.0,130.0,3
4180,Sarjapur  Road,702.0,1.0,35.8,1
4181,Sarjapur  Road,1026.0,2.0,60.8,2
4182,Sarjapur  Road,1216.0,2.0,70.0,2
4183,Sarjapur  Road,1112.0,2.0,62.0,2
4184,Sarjapur  Road,1273.0,2.0,60.0,2
4185,Sarjapur  Road,1157.0,2.0,69.0,3
4186,Sarjapur  Road,1026.0,2.0,60.8,2
4187,Sarjapur  Road,1370.0,2.0,70.0,2
4188,Sarjapur  Road,1346.0,2.0,74.03,2
4189,Sarjapur  Road,475.0,1.0,26.0,1
4190,Sarjapur  Road,1197.0,2.0,56.86,2
4191,Sarjapur  Road,1194.0,2.0,57.0,2
4192,Sarjapur  Road,984.0,2.0,45.75,2
4193,Sarjapur  Road,1346.0,2.0,69.61,2
4194,Sarjapur  Road,1612.0,3.0,98.38,3
4195,Sarjapur  Road,1290.0,2.0,88.0,2
4196,Sarjapur  Road,1371.0,2.0,86.0,2
4197,Sarjapur  Road,2140.0,3.0,139.0,3
4198,Sarjapur  Road,1044.0,2.0,55.0,2
4199,Sarjapur  Road,1600.0,3.0,85.0,3
4200,Sarjapur  Road,1309.0,2.0,69.5,2
4201,Sarjapur  Road,1691.0,3.0,100.0,3
4202,Sarjapur  Road,1367.0,2.0,80.0,2
4203,Sarjapur  Road,1565.0,3.0,78.0,3
4204,Sarjapur  Road,4395.0,4.0,242.0,4
4205,Sarjapur  Road,1346.0,2.0,74.03,2
4206,Sarjapur  Road,1112.0,2.0,58.0,2
4207,Sarjapur  Road,1340.0,2.0,75.0,2
4208,Sarjapur  Road,1850.0,3.0,89.0,3
4209,Sarjapur  Road,1132.0,2.0,70.0,2
4210,Sarjapura - Attibele Road,1330.0,2.0,48.0,3
4211,Sarjapura - Attibele Road,1329.0,2.0,45.95,3
4212,Sarjapura - Attibele Road,2400.0,3.0,85.0,3
4213,Sarjapura - Attibele Road,1676.0,3.0,52.0,3
4214,Sarjapura - Attibele Road,1308.0,2.0,37.0,2
4215,Sarjapura - Attibele Road,1073.0,2.0,31.77,2
4216,Sarjapura - Attibele Road,1330.0,2.0,49.0,3
4217,Sarjapura - Attibele Road,1090.0,2.0,37.0,2
4218,Sarjapura - Attibele Road,1126.0,2.0,36.0,2
4219,Sarjapura - Attibele Road,740.0,1.0,23.65,1
4220,Sarjapura - Attibele Road,1555.0,3.0,52.0,3
4221,Sector 2 HSR Layout,1296.0,2.0,75.0,2
4222,Sector 2 HSR Layout,1143.0,2.0,65.0,2
4223,Sector 2 HSR Layout,1665.0,3.0,110.0,3
4224,Sector 2 HSR Layout,1600.0,3.0,90.0,3
4225,Sector 2 HSR Layout,1231.0,2.0,66.0,2
4226,Sector 7 HSR Layout,3000.0,5.0,275.0,4
4227,Sector 7 HSR Layout,1163.0,2.0,98.86,2
4228,Sector 7 HSR Layout,1760.0,3.0,145.0,3
4229,Sector 7 HSR Layout,1163.0,2.0,98.86,2
4230,Sector 7 HSR Layout,1342.0,2.0,115.0,2
4231,Sector 7 HSR Layout,1760.0,3.0,160.0,3
4232,Sector 7 HSR Layout,1760.0,3.0,142.0,3
4233,Sector 7 HSR Layout,2400.0,2.0,195.0,3
4234,Sector 7 HSR Layout,1162.0,2.0,98.77,2
4235,Seegehalli,901.0,2.0,35.14,2
4236,Seegehalli,1150.0,2.0,42.9,3
4237,Seegehalli,800.0,1.0,50.0,2
4238,Seegehalli,1525.0,3.0,65.0,3
4239,Seegehalli,1200.0,2.0,62.0,3
4240,Seegehalli,1155.0,2.0,72.0,2
4241,Seegehalli,1830.0,4.0,82.0,3
4242,Seegehalli,4000.0,3.0,235.0,3
4243,Seegehalli,3000.0,5.0,150.0,4
4244,Seegehalli,2800.0,4.0,140.0,4
4245,Seegehalli,1096.0,2.0,41.0,2
4246,Seegehalli,1553.0,3.0,68.0,3
4247,Seegehalli,1134.0,2.0,45.0,2
4248,Seegehalli,1683.0,3.0,80.0,3
4249,Seegehalli,1176.0,2.0,50.0,2
4250,Shampura,700.0,1.0,35.0,2
4251,Shampura,1400.0,3.0,70.0,3
4252,Shampura,1475.0,3.0,78.0,3
4253,Shivaji Nagar,850.0,2.0,55.0,2
4254,Shivaji Nagar,1554.0,3.0,130.0,2
4255,Shivaji Nagar,3820.0,1.0,306.0,1
4256,Shivaji Nagar,703.0,2.0,49.5,2
4257,Singasandra,1440.0,2.0,65.0,3
4258,Singasandra,3850.0,6.0,195.0,4
4259,Singasandra,1100.0,2.0,52.0,2
4260,Singasandra,1306.0,2.0,58.0,3
4261,Singasandra,1300.0,2.0,65.0,2
4262,Singasandra,1375.0,2.0,58.0,2
4263,Singasandra,1510.0,3.0,75.0,3
4264,Singasandra,1179.0,2.0,56.0,2
4265,Singasandra,1416.0,2.0,67.0,2
4266,Singasandra,1476.0,2.0,73.0,3
4267,Singasandra,1465.0,2.0,60.0,2
4268,Somasundara Palya,1255.0,2.0,67.0,2
4269,Somasundara Palya,1448.0,2.0,68.0,2
4270,Somasundara Palya,1260.0,2.0,60.0,2
4271,Somasundara Palya,1033.0,2.0,48.0,2
4272,Somasundara Palya,1329.0,2.0,70.0,2
4273,Somasundara Palya,1650.0,3.0,95.0,3
4274,Sompura,1025.0,2.0,37.0,3
4275,Sompura,1126.0,2.0,39.0,2
4276,Sompura,825.0,2.0,32.0,2
4277,Sompura,1350.0,2.0,47.0,3
4278,Sompura,2150.0,3.0,85.0,4
4279,Sonnenahalli,896.0,2.0,43.75,2
4280,Sonnenahalli,1011.0,2.0,50.53,2
4281,Sonnenahalli,1484.0,3.0,74.18,3
4282,Sonnenahalli,1610.0,3.0,80.48,3
4283,Sonnenahalli,1415.0,2.0,65.0,3
4284,Sonnenahalli,1268.0,2.0,58.0,2
4285,Sonnenahalli,1268.0,2.0,56.0,2
4286,Sonnenahalli,605.0,1.0,30.24,1
4287,Subramanyapura,929.0,2.0,50.17,2
4288,Subramanyapura,985.0,2.0,58.0,2
4289,Subramanyapura,1245.0,2.0,68.0,3
4290,Subramanyapura,1313.0,2.0,73.0,2
4291,Subramanyapura,1313.0,2.0,66.5,2
4292,Subramanyapura,1330.0,3.0,72.0,3
4293,Subramanyapura,929.0,2.0,48.0,2
4294,Subramanyapura,950.0,2.0,55.0,2
4295,Subramanyapura,1800.0,3.0,90.0,3
4296,Subramanyapura,960.0,2.0,55.0,2
4297,Subramanyapura,1260.0,2.0,73.0,3
4298,Subramanyapura,1278.0,3.0,62.71,3
4299,Subramanyapura,1278.0,3.0,70.0,3
4300,Subramanyapura,929.0,2.0,49.0,2
4301,Subramanyapura,2495.0,3.0,130.0,3
4302,Subramanyapura,929.0,1.0,51.0,2
4303,Subramanyapura,1880.0,3.0,110.0,3
4304,Sultan Palaya,1700.0,3.0,120.0,3
4305,Sultan Palaya,900.0,2.0,45.0,2
4306,Sultan Palaya,1009.0,2.0,65.0,2
4307,Sultan Palaya,5000.0,5.0,325.0,4
4308,TC Palaya,1200.0,2.0,60.0,2
4309,TC Palaya,1200.0,2.0,66.0,3
4310,TC Palaya,1200.0,3.0,66.0,3
4311,TC Palaya,1350.0,2.0,75.0,3
4312,TC Palaya,1200.0,2.0,65.0,2
4313,TC Palaya,1200.0,2.0,70.0,2
4314,TC Palaya,900.0,2.0,55.0,2
4315,TC Palaya,1200.0,2.0,66.0,3
4316,TC Palaya,1200.0,2.0,66.5,3
4317,TC Palaya,900.0,2.0,55.0,2
4318,TC Palaya,1200.0,2.0,66.0,2
4319,TC Palaya,1200.0,2.0,66.0,3
4320,TC Palaya,1200.0,2.0,66.5,3
4321,TC Palaya,900.0,2.0,55.0,2
4322,TC Palaya,1200.0,2.0,66.0,3
4323,TC Palaya,900.0,2.0,55.0,2
4324,TC Palaya,1500.0,3.0,83.0,3
4325,TC Palaya,1200.0,2.0,65.0,2
4326,TC Palaya,1500.0,2.0,75.0,2
4327,TC Palaya,1200.0,2.0,66.0,3
4328,TC Palaya,1100.0,2.0,65.0,2
4329,TC Palaya,1200.0,3.0,66.0,3
4330,TC Palaya,1200.0,2.0,66.0,3
4331,TC Palaya,1200.0,2.0,66.0,3
4332,TC Palaya,1200.0,2.0,66.0,3
4333,TC Palaya,1200.0,2.0,70.0,2
4334,TC Palaya,900.0,2.0,55.0,2
4335,TC Palaya,900.0,2.0,55.0,2
4336,TC Palaya,1082.0,2.0,64.0,2
4337,TC Palaya,1995.0,3.0,100.0,3
4338,TC Palaya,1200.0,2.0,66.0,3
4339,TC Palaya,1200.0,2.0,66.0,3
4340,TC Palaya,1200.0,2.0,66.0,3
